Object ID,Asset ID,Map Label,Asset Name,Asset Type,Asset Subtype,Quantity,Functional Area ID,Property ID,Facility ID,Floor ID,Geom
348,150394,Bag Dispenser,DPA Hardscape Bag Dispensers,Bag Dispenser,,2,36381,31,36376,,"(37.7328399913, -122.421009843)"
349,150394,Bag Dispenser,DPA Hardscape Bag Dispensers,Bag Dispenser,,2,36381,31,36376,,"(37.7327086404, -122.42087498)"
350,150410,Trash Can,DPA Hardscape Trash Cans,Trash Can,,2,36381,31,36376,,"(37.7326630226, -122.420843228)"
351,150410,Trash Can,DPA Hardscape Trash Cans,Trash Can,,2,36381,31,36376,,"(37.7328290944, -122.421008031)"
352,150398,Bench,DPA Hardscape Benches,Bench,,7,36381,31,36376,,"(37.7325039759, -122.420768798)"
353,150398,Bench,DPA Hardscape Benches,Bench,,7,36381,31,36376,,"(37.7329288248, -122.421071757)"
354,150398,Bench,DPA Hardscape Benches,Bench,,7,36381,31,36376,,"(37.7329529966, -122.421078497)"
355,150398,Bench,DPA Hardscape Benches,Bench,,7,36381,31,36376,,"(37.7329852472, -122.421036527)"
356,150405,Drinking Fountain,DPA Hardscape Drinking Fountain,Drinking Fountain,,1,36381,31,36376,,"(37.732947352, -122.421052363)"
357,150408,Picnic Table,Picnic Area 2 Tables,Table,,5,90641,31,85742,,"(37.7329751579, -122.420647924)"
358,150408,Picnic Table,Picnic Area 2 Tables,Table,,5,90641,31,85742,,"(37.7329643841, -122.420607492)"
359,150408,Picnic Table,Picnic Area 2 Tables,Table,,5,90641,31,85742,,"(37.7329168237, -122.42057217)"
360,149534,Trash Can,Asphalt Pathway Trash Cans,Trash Can,,3,36400,200,36399,,"(37.7637850861, -122.438421061)"
361,149534,Trash Can,Asphalt Pathway Trash Cans,Trash Can,,3,36400,200,36399,,"(37.7637404031, -122.438590627)"
362,149533,Trash Can,Non-Landscaped Greenspace Trash Cans,Trash Can,,1,85901,200,85900,,"(37.7639207535, -122.438038631)"
363,149736,Dumpster,Children's Play Area Dumpster,Dumpster,,1,409,63,388,,"(37.7586510059, -122.426713178)"
364,149769,Trash Can,Turf Trash Cans,Trash Can,,3,19160,63,11808,,"(37.7582628717, -122.427781037)"
365,149710,Bench,Turf Benches,Bench,,9,19160,63,11808,,"(37.7583218986, -122.427703212)"
366,149712,Bench,Concrete Pathway Benches,Bench,,4,12635,63,12633,,"(37.7582050355, -122.427488904)"
367,149712,Bench,Concrete Pathway Benches,Bench,,4,12635,63,12633,,"(37.7582454989, -122.426788631)"
368,149712,Bench,Concrete Pathway Benches,Bench,,4,12635,63,12633,,"(37.758252973, -122.426677974)"
369,149765,Trash Can,Concrete Pathway Trash Cans,Trash Can,,7,12635,63,12633,,"(37.7582509224, -122.426733727)"
370,148853,Bench,Dog Play Area Benches,Bench,,2,12469,80,11669,,"(37.7656380864, -122.43939076)"
371,148853,Bench,Dog Play Area Benches,Bench,,2,12469,80,11669,,"(37.7655184532, -122.439656032)"
372,148857,Trash Can,Non-Landscaped Greenspace Trash Cans,Trash Can,,1,91376,80,91375,,"(37.7651872621, -122.440870952)"
373,148861,Trash Can,Randall Museum Hardscaped Area Trash Cans,Trash Can,,1,18457,80,18456,,"(37.7652964397, -122.440207991)"
374,148860,Trash Can,Dog Play Area Trash Cans,Trash Can,,2,12469,80,11669,,"(37.7653240312, -122.440167878)"
375,148860,Trash Can,Dog Play Area Trash Cans,Trash Can,,2,12469,80,11669,,"(37.7653220572, -122.440136197)"
376,148867,Trash Can,Natural Area Trash Cans,Trash Can,,2,12470,80,11753,,"(37.7645638252, -122.437078391)"
377,152292,Picnic Table,Picnic Area Tables,Table,,4,466,157,422,,"(37.7388980395, -122.400342497)"
378,152292,Picnic Table,Picnic Area Tables,Table,,4,466,157,422,,"(37.7388636555, -122.400372267)"
379,152292,Picnic Table,Picnic Area Tables,Table,,4,466,157,422,,"(37.7388459197, -122.40034007)"
380,152292,Picnic Table,Picnic Area Tables,Table,,4,466,157,422,,"(37.7388803381, -122.400308109)"
381,152293,Picnic Table,Asphalt Pathway Picnic Table,Table,,1,36349,157,36342,,"(37.7387789441, -122.400396373)"
382,152291,Bench,Asphalt Pathway Bench,Bench,,1,36349,157,36342,,"(37.7387427871, -122.400428287)"
383,160918,Play Structure 1,Play Structure 1,Play Structure,,1,586,157,514,,"(37.7388270394, -122.400392358)"
384,160748,Play Structure 2,Play Structure 2,Play Structure,,1,605,144,530,,"(37.7941027748, -122.417420939)"
385,160743,Play Structure 1,Play Structure 1,Play Structure,,1,605,144,530,,"(37.7941641838, -122.417475957)"
386,145019,Trash Can,Concrete Pathway Trash Cans,Trash Can,,1,12955,144,12954,,"(37.7940907217, -122.417363923)"
387,145035,Trash Can,Children's Play Area Trash Cans,Trash Can,,1,605,144,530,,"(37.7940626285, -122.417495144)"
388,145025,Trash Can,Perennial Bed Trash Cans,Trash Can,,1,324,144,306,,"(37.7941717628, -122.417366285)"
389,144993,Bench,Children's Play Area Benches,Bench,,5,605,144,530,,"(37.7940267456, -122.417457137)"
390,144993,Bench,Children's Play Area Benches,Bench,,5,605,144,530,,"(37.7940363063, -122.417457652)"
391,144999,Drinking Fountain,Children's Play Area Drinking Fountain,Drinking Fountain,,1,605,144,530,,"(37.7940323882, -122.417430691)"
394,151243,Trash Can,Asphalt Pathway Trash Cans,Trash Can,,4,57210,137671,57207,,"(37.7134348285, -122.415983325)"
395,151243,Trash Can,Asphalt Pathway Trash Cans,Trash Can,,4,57210,137671,57207,,"(37.7134238242, -122.415977804)"
396,151243,Trash Can,Asphalt Pathway Trash Cans,Trash Can,,4,57210,137671,57207,,"(37.7134114344, -122.415972248)"
397,151243,Trash Can,Asphalt Pathway Trash Cans,Trash Can,,4,57210,137671,57207,,"(37.7133991004, -122.415963202)"
398,151245,Trash Can,Children's Play Area Trash Cans,Trash Can,,1,540,137671,10487,,"(37.7136692306, -122.415980638)"
399,160926,Play Structure 3,Play Structure 3,Play Structure,,1,540,137671,10487,,"(37.7135834306, -122.415969699)"
400,160924,Play Structure 1,Play Structure 1,Play Structure,,1,540,137671,10487,,"(37.7136048956, -122.416099427)"
402,151240,Bench,Perennial Bed Benches,Bench,,2,11884,137671,11835,,"(37.7138140567, -122.416199081)"
403,151240,Bench,Perennial Bed Benches,Bench,,2,11884,137671,11835,,"(37.7138344802, -122.4162223)"
404,160925,Play Structure 2,Play Structure 2,Play Structure,,1,540,137671,10487,,"(37.7137124139, -122.41622439)"
409,151241,Bench,Basketball Court Benches,Bench,,2,103,137671,12575,,"(37.7143158069, -122.416384832)"
410,151241,Bench,Basketball Court Benches,Bench,,2,103,137671,12575,,"(37.7142875904, -122.416584851)"
411,151247,Trash Can,Basketball Court Trash Cans,Trash Can,,1,103,137671,12575,,"(37.7141619904, -122.416548445)"
412,151238,Bench,Softball Diamond Benches,Bench,,2,32,137671,10485,,"(37.7139978025, -122.41702056)"
413,151238,Bench,Softball Diamond Benches,Bench,,2,32,137671,10485,,"(37.7140037983, -122.416726558)"
420,152753,Picnic Table,Picnic Area 1 Table,Table,,2,85619,84,85618,,"(37.7379147837, -122.484863346)"
421,152753,Picnic Table,Picnic Area 1 Table,Table,,2,85619,84,85618,,"(37.7379011708, -122.484864884)"
422,152754,Picnic Table,Picnic Area 2 Table,Table,,2,85620,84,85618,,"(37.7378573957, -122.48459567)"
423,152754,Picnic Table,Picnic Area 2 Table,Table,,2,85620,84,85618,,"(37.7378563349, -122.484569028)"
424,152755,Trash Can,Children's Play Area Trash Can,Trash Can,,4,570,84,501,,"(37.7379823701, -122.484884162)"
425,152755,Trash Can,Children's Play Area Trash Can,Trash Can,,4,570,84,501,,"(37.7377651988, -122.484870757)"
426,152755,Trash Can,Children's Play Area Trash Can,Trash Can,,4,570,84,501,,"(37.7377336054, -122.48486421)"
427,152755,Trash Can,Children's Play Area Trash Can,Trash Can,,4,570,84,501,,"(37.7377646676, -122.484543767)"
428,152752,Drinking Fountain,Children's Play Area Drinking Fountain,Drinking Fountain,,2,570,84,501,,"(37.7378793268, -122.484638078)"
429,152752,Drinking Fountain,Children's Play Area Drinking Fountain,Drinking Fountain,,2,570,84,501,,"(37.7377805904, -122.484494767)"
430,152742,Bench,Children's Play Area Bench,Bench,,5,570,84,501,,"(37.7378588222, -122.484869456)"
431,152742,Bench,Children's Play Area Bench,Bench,,5,570,84,501,,"(37.7378150607, -122.484868287)"
432,152742,Bench,Children's Play Area Bench,Bench,,5,570,84,501,,"(37.7377124426, -122.484776198)"
433,152742,Bench,Children's Play Area Bench,Bench,,5,570,84,501,,"(37.7377286847, -122.484708195)"
434,152742,Bench,Children's Play Area Bench,Bench,,5,570,84,501,,"(37.7377448628, -122.484643992)"
435,152763,Trash Can,Bob Chaney Field,Trash Can,,2,48,84,28,,"(37.7387634629, -122.484849896)"
436,152763,Trash Can,Bob Chaney Field,Trash Can,,2,48,84,28,,"(37.7387686307, -122.484812013)"
439,152756,Trash Can,Turf Trash Can,Trash Can,,4,11924,84,11769,,"(37.7388383716, -122.483589904)"
440,152756,Trash Can,Turf Trash Can,Trash Can,,4,11924,84,11769,,"(37.7388444657, -122.483496915)"
441,152756,Trash Can,Turf Trash Can,Trash Can,,4,11924,84,11769,,"(37.7388488909, -122.483413388)"
442,152756,Trash Can,Turf Trash Can,Trash Can,,4,11924,84,11769,,"(37.73885338, -122.483326059)"
443,152750,Bench,Basketball Court Bench,Bench,,3,125,84,88,,"(37.7387909453, -122.483537309)"
444,152750,Bench,Basketball Court Bench,Bench,,3,125,84,88,,"(37.7387960487, -122.483503228)"
445,152750,Bench,Basketball Court Bench,Bench,,3,125,84,88,,"(37.7388076299, -122.483353353)"
446,152749,Bench,Turf Bench,Bench,,1,11924,84,11769,,"(37.7388159429, -122.483307951)"
447,152743,Bench,Tennis Court 1 Bench,Bench,,2,813,84,655,,"(37.7385087902, -122.483527877)"
448,152743,Bench,Tennis Court 1 Bench,Bench,,2,813,84,655,,"(37.7384499709, -122.483524406)"
449,152747,Bench,Tennis Court 2 Bench,Bench,,2,814,84,655,,"(37.7385310512, -122.483191988)"
450,152747,Bench,Tennis Court 2 Bench,Bench,,2,814,84,655,,"(37.7384692452, -122.483186536)"
451,152748,Bench,Tennis Court 3 Bench,Bench,,3,815,84,655,,"(37.7382148509, -122.48350102)"
452,152748,Bench,Tennis Court 3 Bench,Bench,,3,815,84,655,,"(37.7381333955, -122.483496946)"
453,152748,Bench,Tennis Court 3 Bench,Bench,,3,815,84,655,,"(37.7381062647, -122.483494321)"
454,152746,Bench,Tennis Court 4 Bench,Bench,,4,816,84,655,,"(37.7382852721, -122.483174022)"
455,152746,Bench,Tennis Court 4 Bench,Bench,,4,816,84,655,,"(37.7382520737, -122.483173136)"
456,152746,Bench,Tennis Court 4 Bench,Bench,,4,816,84,655,,"(37.7381706503, -122.48316716)"
457,152746,Bench,Tennis Court 4 Bench,Bench,,4,816,84,655,,"(37.7381420107, -122.483164495)"
458,152751,Cargo Container,Turf Cargo Container,Cargo Container,,1,11924,84,11769,,"(37.738023897, -122.483275405)"
459,150523,Picnic Table,Picnic Area 2 Tables,Table,,2,465,49,421,,"(37.7510779146, -122.404479148)"
460,150523,Picnic Table,Picnic Area 2 Tables,Table,,2,465,49,421,,"(37.7510450298, -122.404461596)"
462,150524,Picnic Table,Picnic Area 1 Tables,Table,,2,464,49,421,,"(37.7504221029, -122.404480242)"
463,150524,Picnic Table,Picnic Area 1 Tables,Table,,2,464,49,421,,"(37.750451218, -122.404496504)"
465,150522,Dumpster,Concrete Pathway Dumpster,Dumpster,,1,12680,49,11772,,"(37.7499388843, -122.405294964)"
466,150521,Bench,Turf Benches,Bench,,4,11888,49,11771,,"(37.7502214281, -122.405345176)"
467,150526,Trash Can,Picnic Area 2 Trash Cans,Trash Can,,4,465,49,421,,"(37.7510730445, -122.404448191)"
468,150525,Trash Can,Concrete Pathway Trash Cans,Trash Can,,2,12680,49,11772,,"(37.7506088562, -122.405531754)"
469,150521,Bench,Turf Benches,Bench,,4,11888,49,11771,,"(37.7506331554, -122.404966644)"
470,150527,Trash Can,Turf Trash Cans,Trash Can,,5,11888,49,11771,,"(37.7506844633, -122.40495841)"
471,150521,Bench,Turf Benches,Bench,,4,11888,49,11771,,"(37.7510003704, -122.404879383)"
472,150521,Bench,Turf Benches,Bench,,4,11888,49,11771,,"(37.7506284738, -122.404435403)"
473,148894,Trash Can,Natural Area Trash Cans,Trash Can,,1,342,179,356,,"(37.7336060302, -122.439198748)"
474,152344,Trash Can,Natural Area Trash Can,Trash Can,,2,12535,92,361,,"(37.7557105924, -122.472039216)"
475,152344,Trash Can,Natural Area Trash Can,Trash Can,,2,12535,92,361,,"(37.7563777819, -122.471084302)"
476,149027,Bench,Natural Area Benches,Bench,,3,352,74,364,,"(37.7584230565, -122.441669944)"
477,149027,Bench,Natural Area Benches,Bench,,3,352,74,364,,"(37.758323742, -122.441071475)"
478,149027,Bench,Natural Area Benches,Bench,,3,352,74,364,,"(37.7579612513, -122.441325268)"
479,160843,Play Structure 2,Play Structure 2,Play Structure,,1,11649,7,10484,,"(37.7433780107, -122.440198949)"
480,160844,Play Structure 3,Play Structure 3,Play Structure,,1,11649,7,10484,,"(37.7433214051, -122.440131924)"
481,160842,Play Structure 1,Play Structure 1,Play Structure,,1,11649,7,10484,,"(37.7436207234, -122.440302184)"
482,160819,Play Structure 1,Play Structure 1,Play Structure,,1,564,72,497,,"(37.7512784973, -122.438711821)"
483,160820,Play Structure 2,Play Structure 2,Play Structure,,1,564,72,497,,"(37.75134548, -122.43870026)"
484,160923,Play Structure 5,Play Structure 5,Play Structure,,1,546,13,480,,"(37.7249667612, -122.474018911)"
485,160922,Play Structure 4,Play Structure 4,Play Structure,,1,546,13,480,,"(37.7249792461, -122.474087156)"
486,160921,Play Structure 3,Play Structure 3,Play Structure,,1,546,13,480,,"(37.7249464394, -122.47411345)"
487,160920,Play Structure 2,Play Structure 2,Play Structure,,1,546,13,480,,"(37.7249791478, -122.474160785)"
488,160919,Play Structure 1,Play Structure 1,Play Structure,,1,546,13,480,,"(37.724951693, -122.474206523)"
489,148557,Play Structure,CPA Play Structure,Play Structure,,4,581,100,511,,"(37.7852988927, -122.47836383)"
490,148557,Play Structure,CPA Play Structure,Play Structure,,4,581,100,511,,"(37.7852913068, -122.478246433)"
491,148557,Play Structure,CPA Play Structure,Play Structure,,4,581,100,511,,"(37.7852524651, -122.478131415)"
492,148557,Play Structure,CPA Play Structure,Play Structure,,4,581,100,511,,"(37.7853073264, -122.478051001)"
493,148561,Bench,Picnic Area Bench,Bench,,2,85679,100,85678,,"(37.7852483124, -122.477850181)"
494,160856,Play Structure 3,Play Structure 3,Play Structure,,1,559,70,493,,"(37.7390522059, -122.449357498)"
495,160855,Play Structure 2,Play Structure 2,Play Structure,,1,559,70,493,,"(37.7389343017, -122.449448415)"
496,160854,Play Structure 1,Play Structure 1,Play Structure,,1,559,70,493,,"(37.7389375111, -122.449594063)"
497,149508,Bag Dispenser,Turf Bag Dispensers,Bag Dispenser,,2,11963,200,11778,,"(37.7639148274, -122.438009996)"
498,149508,Bag Dispenser,Turf Bag Dispensers,Bag Dispenser,,2,11963,200,11778,,"(37.7639058583, -122.438008142)"
499,149517,Bench,Turf Benches,Bench,,2,11963,200,11778,,"(37.7639917303, -122.437555295)"
500,149517,Bench,Turf Benches,Bench,,2,11963,200,11778,,"(37.7640140032, -122.437529965)"
501,149524,Bench,Asphalt Pathway Benches,Bench,,1,36400,200,36399,,"(37.7636209597, -122.437551917)"
502,149509,Bag Dispenser,Asphalt Pathway Bag Dispenser,Bag Dispenser,,2,36400,200,36399,,"(37.763584062, -122.438014462)"
503,149509,Bag Dispenser,Asphalt Pathway Bag Dispenser,Bag Dispenser,,2,36400,200,36399,,"(37.7635972496, -122.438015829)"
504,149525,Bench,Children's Play Area Benches,Bench,,3,595,200,522,,"(37.7636762685, -122.438767442)"
505,160764,Play Structure 1,Play Structure 1,Play Structure,,1,595,200,522,,"(37.7636376989, -122.438733578)"
506,160765,Play Structure 2,Play Structure 2,Play Structure,,1,595,200,522,,"(37.7635884861, -122.438697942)"
507,160766,Play Structure 3,Play Structure 3,Play Structure,,1,595,200,522,,"(37.7636699371, -122.438647796)"
508,149525,Bench,Children's Play Area Benches,Bench,,3,595,200,522,,"(37.7637002109, -122.438681442)"
509,160767,Play Structure 4,Play Structure 4,Play Structure,,1,595,200,522,,"(37.7636653118, -122.438568518)"
510,160768,Play Structure 5,Play Structure 5,Play Structure,,1,595,200,522,,"(37.7636344733, -122.438569206)"
511,160769,Play Structure 6,Play Structure 6,Play Structure,,1,595,200,522,,"(37.7635989182, -122.438568278)"
512,160770,Play Structure 7,Play Structure 7,Play Structure,,1,595,200,522,,"(37.7635599311, -122.438559793)"
513,149525,Bench,Children's Play Area Benches,Bench,,3,595,200,522,,"(37.7636624446, -122.438526624)"
514,149534,Trash Can,Asphalt Pathway Trash Cans,Trash Can,,3,36400,200,36399,,"(37.7637378216, -122.438485279)"
515,148933,Bench,Silver Tree Day Camp Grounds Benches,Bench,,5,73189,1,73207,,"(37.7405402669, -122.443297241)"
516,149698,Drinking Fountain,Concrete Pathway Drinking Fountain,Drinking Fountain,,1,23361,34,23360,,"(37.7442838878, -122.419494661)"
517,149697,Bench,Concrete Pathway Benches,Bench,,3,23361,34,23360,,"(37.7442936153, -122.419514812)"
518,149697,Bench,Concrete Pathway Benches,Bench,,3,23361,34,23360,,"(37.7443018972, -122.41953553)"
519,149697,Bench,Concrete Pathway Benches,Bench,,3,23361,34,23360,,"(37.7443737728, -122.419562111)"
521,152862,Bench,Hardscaped Area Bench,Bench,,2,23746,16,23744,,"(37.7145242035, -122.463675241)"
522,152862,Bench,Hardscaped Area Bench,Bench,,2,23746,16,23744,,"(37.7146018169, -122.463679136)"
524,149026,Bench,Concrete Pathway Wooden Benches,Bench,,4,12957,158,12956,,"(37.7324594753, -122.440835846)"
525,149026,Bench,Concrete Pathway Wooden Benches,Bench,,4,12957,158,12956,,"(37.7324596319, -122.440826339)"
526,149026,Bench,Concrete Pathway Wooden Benches,Bench,,4,12957,158,12956,,"(37.7324520811, -122.440826142)"
527,149026,Bench,Concrete Pathway Wooden Benches,Bench,,4,12957,158,12956,,"(37.7330178116, -122.440876368)"
528,148106,Bench,Children's Play Area Benches,Bench,,2,536,54,475,,"(37.7639159704, -122.399546434)"
529,148135,Trash Can,Children's Play Area Trash Cans,Trash Can,,1,536,54,475,,"(37.7638752254, -122.399543589)"
530,148106,Bench,Children's Play Area Benches,Bench,,2,536,54,475,,"(37.7638359264, -122.39953988)"
531,148149,Trash Can,Basketball Court Trash Cans,Trash Can,,2,100,54,67,,"(37.7639034759, -122.399566848)"
532,148149,Trash Can,Basketball Court Trash Cans,Trash Can,,2,100,54,67,,"(37.7638562935, -122.399563839)"
533,148086,Bench,Ballfield 1 Benches,Bench,,3,28,54,17,,"(37.7639126413, -122.400241352)"
534,148118,Bench,Tot's Play Area Benches,Bench,,2,23209,54,475,,"(37.7639575697, -122.399140952)"
535,148118,Bench,Tot's Play Area Benches,Bench,,2,23209,54,475,,"(37.7638955826, -122.399124043)"
536,148136,Trash Can,Tot's Play Area Trash Cans,Trash Can,,1,23209,54,475,,"(37.7639596614, -122.399188781)"
537,148164,Trash Can,Turf Trash Cans,Trash Can,,6,11880,54,11812,,"(37.7640308443, -122.399034654)"
538,148164,Trash Can,Turf Trash Cans,Trash Can,,6,11880,54,11812,,"(37.7640305394, -122.399053576)"
539,148164,Trash Can,Turf Trash Cans,Trash Can,,6,11880,54,11812,,"(37.7640287169, -122.399077868)"
540,148122,Bench,Stairs and Accessible Ramps Benches,Bench,,1,23682,54,23681,,"(37.7639320365, -122.398815784)"
541,148085,Bench,Turf Benches,Bench,,4,11880,54,11812,,"(37.7640525607, -122.398974812)"
542,148085,Bench,Turf Benches,Bench,,4,11880,54,11812,,"(37.7640522268, -122.398995537)"
543,148141,Trash Can,Picnic Area Trash Cans,Trash Can,,3,83731,54,83730,,"(37.7642049865, -122.398841692)"
544,148141,Trash Can,Picnic Area Trash Cans,Trash Can,,3,83731,54,83730,,"(37.764176823, -122.398813027)"
545,148141,Trash Can,Picnic Area Trash Cans,Trash Can,,3,83731,54,83730,,"(37.7641433082, -122.39885003)"
546,148164,Trash Can,Turf Trash Cans,Trash Can,,6,11880,54,11812,,"(37.76411653, -122.398957519)"
547,148164,Trash Can,Turf Trash Cans,Trash Can,,6,11880,54,11812,,"(37.7641625827, -122.398897399)"
548,148085,Bench,Turf Benches,Bench,,4,11880,54,11812,,"(37.7642197363, -122.398903366)"
552,143415,Trash Can,Trash Cans,Trash Can,,19,11929,117,11749,,"(37.7761260762, -122.433403874)"
553,143412,Bench,Lawn Benches,Bench,,21,11929,117,11749,,"(37.7760953514, -122.433397525)"
554,143412,Bench,Lawn Benches,Bench,,21,11929,117,11749,,"(37.7760646257, -122.433391176)"
559,143412,Bench,Lawn Benches,Bench,,21,11929,117,11749,,"(37.7757374732, -122.434406391)"
